Year;Month;High;Low;Buy Price;Sell Price;Take Profit
2018;8;4780.0;4605.0;4636.1356889787985;4682.497045868587;True
2018;8;4720.0;4660.0;4636.1356889787985;4682.497045868587;False
2018;8;4695.0;4640.0;4636.1356889787985;4682.497045868587;False
2018;8;4675.0;4675.0;4636.1356889787985;4682.497045868587;False
2018;8;4780.0;4685.0;4636.1356889787985;4682.497045868587;False
2018;8;4795.0;4770.0;4636.1356889787985;4682.497045868587;False
2018;8;4775.0;4775.0;4636.1356889787985;4682.497045868587;False
2018;8;4930.0;4755.0;4636.1356889787985;4682.497045868587;False
2018;8;5095.0;4915.0;4636.1356889787985;4682.497045868587;False
2018;8;5070.0;4935.0;4636.1356889787985;4682.497045868587;False
2018;8;5020.0;4910.0;4636.1356889787985;4682.497045868587;False
2018;8;4960.0;4895.0;4636.1356889787985;4682.497045868587;False
2018;8;5030.0;4985.0;4636.1356889787985;4682.497045868587;False
2018;8;5010.0;4960.0;4636.1356889787985;4682.497045868587;False
2018;9;5015.0;4920.0;4848.548289789826;4897.033772687725;False
2018;9;4980.0;4900.0;4848.548289789826;4897.033772687725;False
2018;9;4900.0;4730.0;4848.548289789826;4897.033772687725;False
2018;9;5040.0;4720.0;4848.548289789826;4897.033772687725;True
2018;9;4970.0;4875.0;4848.548289789826;4897.033772687725;False
2018;9;4950.0;4830.0;4848.548289789826;4897.033772687725;False
2018;9;4950.0;4950.0;4848.548289789826;4897.033772687725;True
2018;9;4965.0;4765.0;4848.548289789826;4897.033772687725;False
2018;9;4875.0;4780.0;4848.548289789826;4897.033772687725;False
2018;9;4840.0;4740.0;4848.548289789826;4897.033772687725;False
2018;9;4795.0;4750.0;4848.548289789826;4897.033772687725;False
2018;9;4850.0;4740.0;4848.548289789826;4897.033772687725;False
2018;9;4845.0;4765.0;4848.548289789826;4897.033772687725;False
2018;9;4845.0;4780.0;4848.548289789826;4897.033772687725;False
2018;9;4830.0;4740.0;4848.548289789826;4897.033772687725;False
2018;9;4815.0;4760.0;4848.548289789826;4897.033772687725;False
2018;9;4800.0;4765.0;4848.548289789826;4897.033772687725;False
2018;9;4860.0;4760.0;4848.548289789826;4897.033772687725;False
2018;9;4825.0;4770.0;4848.548289789826;4897.033772687725;False
2018;9;4830.0;4780.0;4848.548289789826;4897.033772687725;False
2018;10;4840.0;4790.0;5120.965767296819;5172.175424969787;False
2018;10;4840.0;4750.0;5120.965767296819;5172.175424969787;False
2018;10;4795.0;4745.0;5120.965767296819;5172.175424969787;False
2018;10;4785.0;4700.0;5120.965767296819;5172.175424969787;False
2018;10;4710.0;4595.0;5120.965767296819;5172.175424969787;False
2018;10;4790.0;4615.0;5120.965767296819;5172.175424969787;False
2018;10;4750.0;4680.0;5120.965767296819;5172.175424969787;False
2018;10;4825.0;4650.0;5120.965767296819;5172.175424969787;False
2018;10;4660.0;4495.0;5120.965767296819;5172.175424969787;False
2018;10;4695.0;4600.0;5120.965767296819;5172.175424969787;False
2018;10;4770.0;4695.0;5120.965767296819;5172.175424969787;False
2018;10;4820.0;4700.0;5120.965767296819;5172.175424969787;False
2018;10;4835.0;4755.0;5120.965767296819;5172.175424969787;False
2018;10;4775.0;4720.0;5120.965767296819;5172.175424969787;False
2018;10;4730.0;4645.0;5120.965767296819;5172.175424969787;False
2018;10;4720.0;4630.0;5120.965767296819;5172.175424969787;False
2018;10;4685.0;4575.0;5120.965767296819;5172.175424969787;False
2018;10;4630.0;4530.0;5120.965767296819;5172.175424969787;False
2018;10;4635.0;4435.0;5120.965767296819;5172.175424969787;False
2018;10;4720.0;4600.0;5120.965767296819;5172.175424969787;False
2018;10;4710.0;4625.0;5120.965767296819;5172.175424969787;False
2018;10;4730.0;4620.0;5120.965767296819;5172.175424969787;False
2018;10;4775.0;4700.0;5120.965767296819;5172.175424969787;False
2018;11;4810.0;4745.0;4721.932411902955;4769.151736021985;True
2018;11;4835.0;4760.0;4721.932411902955;4769.151736021985;False
2018;11;4850.0;4790.0;4721.932411902955;4769.151736021985;False
2018;11;4945.0;4850.0;4721.932411902955;4769.151736021985;False
2018;11;4920.0;4780.0;4721.932411902955;4769.151736021985;False
2018;11;4900.0;4780.0;4721.932411902955;4769.151736021985;False
2018;11;4810.0;4785.0;4721.932411902955;4769.151736021985;False
2018;11;4835.0;4740.0;4721.932411902955;4769.151736021985;False
2018;11;4820.0;4670.0;4721.932411902955;4769.151736021985;False
2018;11;4850.0;4780.0;4721.932411902955;4769.151736021985;True
2018;11;4870.0;4790.0;4721.932411902955;4769.151736021985;False
2018;11;4980.0;4860.0;4721.932411902955;4769.151736021985;False
2018;11;5080.0;4980.0;4721.932411902955;4769.151736021985;False
2018;11;5020.0;5020.0;4721.932411902955;4769.151736021985;False
2018;11;5010.0;4955.0;4721.932411902955;4769.151736021985;False
2018;11;5040.0;4940.0;4721.932411902955;4769.151736021985;False
2018;11;5090.0;4975.0;4721.932411902955;4769.151736021985;False
2018;11;5080.0;4960.0;4721.932411902955;4769.151736021985;False
2018;11;5100.0;5000.0;4721.932411902955;4769.151736021985;False
2018;11;5125.0;5080.0;4721.932411902955;4769.151736021985;False
2018;11;5240.0;5100.0;4721.932411902955;4769.151736021985;False
2018;11;5240.0;5155.0;4721.932411902955;4769.151736021985;False
2018;12;5395.0;5100.0;4938.320083913876;4987.703284753015;False
2018;12;5295.0;5155.0;4938.320083913876;4987.703284753015;False
2018;12;5230.0;5115.0;4938.320083913876;4987.703284753015;False
2018;12;5260.0;5120.0;4938.320083913876;4987.703284753015;False
2018;12;5210.0;5160.0;4938.320083913876;4987.703284753015;False
2018;12;5205.0;5120.0;4938.320083913876;4987.703284753015;False
2018;12;5200.0;5125.0;4938.320083913876;4987.703284753015;False
2018;12;5190.0;5130.0;4938.320083913876;4987.703284753015;False
2018;12;5205.0;5145.0;4938.320083913876;4987.703284753015;False
2018;12;5180.0;5140.0;4938.320083913876;4987.703284753015;False
2018;12;5200.0;5150.0;4938.320083913876;4987.703284753015;False
2018;12;5115.0;4980.0;4938.320083913876;4987.703284753015;False
2018;12;5230.0;5040.0;4938.320083913876;4987.703284753015;False
2018;12;5170.0;5070.0;4938.320083913876;4987.703284753015;False
2018;12;5175.0;5040.0;4938.320083913876;4987.703284753015;False
2018;12;5170.0;5170.0;4938.320083913876;4987.703284753015;False
2018;12;5170.0;5170.0;4938.320083913876;4987.703284753015;False
2018;12;5225.0;5140.0;4938.320083913876;4987.703284753015;False
2018;12;5255.0;5180.0;4938.320083913876;4987.703284753015;False
2018;12;5240.0;5180.0;4938.320083913876;4987.703284753015;False
2018;12;5200.0;5200.0;4938.320083913876;4987.703284753015;False
2019;1;5200.0;5200.0;5291.58275949344;5344.498587088375;False
2019;1;5245.0;5200.0;5291.58275949344;5344.498587088375;False
2019;1;5220.0;5115.0;5291.58275949344;5344.498587088375;False
2019;1;5205.0;5125.0;5291.58275949344;5344.498587088375;False
2019;1;5325.0;5245.0;5291.58275949344;5344.498587088375;False
2019;1;5320.0;5205.0;5291.58275949344;5344.498587088375;False
2019;1;5320.0;5225.0;5291.58275949344;5344.498587088375;False
2019;1;5300.0;5190.0;5291.58275949344;5344.498587088375;False
2019;1;5300.0;5235.0;5291.58275949344;5344.498587088375;False
2019;1;5235.0;5150.0;5291.58275949344;5344.498587088375;False
2019;1;5260.0;5190.0;5291.58275949344;5344.498587088375;False
2019;1;5285.0;5245.0;5291.58275949344;5344.498587088375;False
2019;1;5330.0;5285.0;5291.58275949344;5344.498587088375;False
2019;1;5425.0;5315.0;5291.58275949344;5344.498587088375;True
2019;1;5600.0;5390.0;5291.58275949344;5344.498587088375;False
2019;1;5620.0;5450.0;5291.58275949344;5344.498587088375;False
2019;1;5600.0;5475.0;5291.58275949344;5344.498587088375;False
2019;1;5485.0;5355.0;5291.58275949344;5344.498587088375;False
2019;1;5520.0;5400.0;5291.58275949344;5344.498587088375;False
2019;1;5515.0;5475.0;5291.58275949344;5344.498587088375;False
2019;1;5550.0;5440.0;5291.58275949344;5344.498587088375;False
2019;1;5560.0;5495.0;5291.58275949344;5344.498587088375;False
2019;1;5640.0;5520.0;5291.58275949344;5344.498587088375;False
2019;2;5750.0;5560.0;5510.499624005278;5565.604620245331;False
2019;2;5635.0;5500.0;5510.499624005278;5565.604620245331;False
2019;2;5500.0;5500.0;5510.499624005278;5565.604620245331;False
2019;2;5540.0;5495.0;5510.499624005278;5565.604620245331;False
2019;2;5535.0;5505.0;5510.499624005278;5565.604620245331;False
2019;2;5535.0;5500.0;5510.499624005278;5565.604620245331;False
2019;2;5530.0;5460.0;5510.499624005278;5565.604620245331;False
2019;2;5530.0;5450.0;5510.499624005278;5565.604620245331;False
2019;2;5490.0;5410.0;5510.499624005278;5565.604620245331;False
2019;2;5405.0;5380.0;5510.499624005278;5565.604620245331;False
2019;2;5410.0;5335.0;5510.499624005278;5565.604620245331;False
2019;2;5500.0;5410.0;5510.499624005278;5565.604620245331;False
2019;2;5480.0;5380.0;5510.499624005278;5565.604620245331;False
2019;2;5595.0;5440.0;5510.499624005278;5565.604620245331;True
2019;2;5560.0;5470.0;5510.499624005278;5565.604620245331;False
2019;2;5525.0;5460.0;5510.499624005278;5565.604620245331;False
2019;2;5500.0;5455.0;5510.499624005278;5565.604620245331;False
2019;2;5555.0;5495.0;5510.499624005278;5565.604620245331;False
2019;2;5570.0;5545.0;5510.499624005278;5565.604620245331;True
2019;2;5580.0;5510.0;5510.499624005278;5565.604620245331;False
2019;3;5600.0;5535.0;5531.598101141607;5586.914082153023;True
2019;3;5540.0;5515.0;5531.598101141607;5586.914082153023;False
2019;3;5505.0;5440.0;5531.598101141607;5586.914082153023;False
2019;3;5555.0;5490.0;5531.598101141607;5586.914082153023;False
2019;3;5490.0;5490.0;5531.598101141607;5586.914082153023;False
2019;3;5570.0;5440.0;5531.598101141607;5586.914082153023;False
2019;3;5530.0;5460.0;5531.598101141607;5586.914082153023;False
2019;3;5540.0;5450.0;5531.598101141607;5586.914082153023;False
2019;3;5505.0;5450.0;5531.598101141607;5586.914082153023;False
2019;3;5495.0;5450.0;5531.598101141607;5586.914082153023;False
2019;3;5545.0;5485.0;5531.598101141607;5586.914082153023;False
2019;3;5560.0;5535.0;5531.598101141607;5586.914082153023;False
2019;3;5545.0;5485.0;5531.598101141607;5586.914082153023;False
2019;3;5555.0;5465.0;5531.598101141607;5586.914082153023;False
2019;3;5520.0;5465.0;5531.598101141607;5586.914082153023;False
2019;3;5500.0;5465.0;5531.598101141607;5586.914082153023;False
2019;3;5500.0;5440.0;5531.598101141607;5586.914082153023;False
2019;3;5510.0;5455.0;5531.598101141607;5586.914082153023;False
2019;3;5510.0;5460.0;5531.598101141607;5586.914082153023;False
2019;3;5485.0;5425.0;5531.598101141607;5586.914082153023;False
2019;3;5530.0;5460.0;5531.598101141607;5586.914082153023;False
2019;4;5550.0;5480.0;5575.9826470969665;5631.742473567936;False
2019;4;5570.0;5480.0;5575.9826470969665;5631.742473567936;False
2019;4;5500.0;5500.0;5575.9826470969665;5631.742473567936;False
2019;4;5560.0;5490.0;5575.9826470969665;5631.742473567936;False
2019;4;5560.0;5525.0;5575.9826470969665;5631.742473567936;False
2019;4;5540.0;5450.0;5575.9826470969665;5631.742473567936;False
2019;4;5550.0;5515.0;5575.9826470969665;5631.742473567936;False
2019;4;5555.0;5515.0;5575.9826470969665;5631.742473567936;False
2019;4;5560.0;5480.0;5575.9826470969665;5631.742473567936;False
2019;4;5510.0;5460.0;5575.9826470969665;5631.742473567936;False
2019;4;5570.0;5490.0;5575.9826470969665;5631.742473567936;False
2019;4;5505.0;5475.0;5575.9826470969665;5631.742473567936;False
2019;4;5495.0;5495.0;5575.9826470969665;5631.742473567936;False
2019;4;5805.0;5580.0;5575.9826470969665;5631.742473567936;True
2019;4;5625.0;5625.0;5575.9826470969665;5631.742473567936;False
2019;4;5680.0;5585.0;5575.9826470969665;5631.742473567936;False
2019;4;5710.0;5595.0;5575.9826470969665;5631.742473567936;False
2019;4;5640.0;5600.0;5575.9826470969665;5631.742473567936;False
2019;4;5620.0;5525.0;5575.9826470969665;5631.742473567936;False
2019;4;5645.0;5570.0;5575.9826470969665;5631.742473567936;True
2019;4;5695.0;5595.0;5575.9826470969665;5631.742473567936;False
2019;4;5760.0;5670.0;5575.9826470969665;5631.742473567936;False
2019;5;5750.0;5750.0;5494.217019126921;5549.159189318189;False
2019;5;5810.0;5675.0;5494.217019126921;5549.159189318189;False
2019;5;5750.0;5615.0;5494.217019126921;5549.159189318189;False
2019;5;5660.0;5595.0;5494.217019126921;5549.159189318189;False
2019;5;5710.0;5650.0;5494.217019126921;5549.159189318189;False
2019;5;5700.0;5595.0;5494.217019126921;5549.159189318189;False
2019;5;5700.0;5625.0;5494.217019126921;5549.159189318189;False
2019;5;5680.0;5600.0;5494.217019126921;5549.159189318189;False
2019;5;5695.0;5600.0;5494.217019126921;5549.159189318189;False
2019;5;5630.0;5495.0;5494.217019126921;5549.159189318189;False
2019;5;5555.0;5445.0;5494.217019126921;5549.159189318189;False
2019;5;5480.0;5280.0;5494.217019126921;5549.159189318189;False
2019;5;5310.0;5180.0;5494.217019126921;5549.159189318189;False
2019;5;5390.0;5140.0;5494.217019126921;5549.159189318189;False
2019;5;5495.0;5400.0;5494.217019126921;5549.159189318189;False
2019;5;5530.0;5400.0;5494.217019126921;5549.159189318189;False
2019;5;5605.0;5340.0;5494.217019126921;5549.159189318189;True
2019;5;5630.0;5605.0;5494.217019126921;5549.159189318189;False
2019;5;5700.0;5530.0;5494.217019126921;5549.159189318189;False
2019;5;5770.0;5655.0;5494.217019126921;5549.159189318189;False
2019;5;5895.0;5730.0;5494.217019126921;5549.159189318189;False
2019;5;5740.0;5740.0;5494.217019126921;5549.159189318189;False
2019;5;5870.0;5735.0;5494.217019126921;5549.159189318189;False
2019;6;5820.0;5820.0;5515.614364576117;5570.770508221878;False
2019;6;5820.0;5820.0;5515.614364576117;5570.770508221878;False
2019;6;5820.0;5820.0;5515.614364576117;5570.770508221878;False
2019;6;5820.0;5820.0;5515.614364576117;5570.770508221878;False
2019;6;5820.0;5820.0;5515.614364576117;5570.770508221878;False
2019;6;6190.0;5810.0;5515.614364576117;5570.770508221878;False
2019;6;5960.0;5845.0;5515.614364576117;5570.770508221878;False
2019;6;5900.0;5820.0;5515.614364576117;5570.770508221878;False
2019;6;5885.0;5790.0;5515.614364576117;5570.770508221878;False
2019;6;5845.0;5790.0;5515.614364576117;5570.770508221878;False
2019;6;5840.0;5790.0;5515.614364576117;5570.770508221878;False
2019;6;5900.0;5795.0;5515.614364576117;5570.770508221878;False
2019;6;5960.0;5890.0;5515.614364576117;5570.770508221878;False
2019;6;5940.0;5805.0;5515.614364576117;5570.770508221878;False
2019;6;5935.0;5840.0;5515.614364576117;5570.770508221878;False
2019;6;5900.0;5865.0;5515.614364576117;5570.770508221878;False
2019;6;5960.0;5875.0;5515.614364576117;5570.770508221878;False
2019;6;5940.0;5860.0;5515.614364576117;5570.770508221878;False
2019;6;5935.0;5805.0;5515.614364576117;5570.770508221878;False
2019;6;5995.0;5960.0;5515.614364576117;5570.770508221878;False
2019;7;6025.0;5965.0;5946.358819871753;6005.822408070471;False
2019;7;6000.0;5950.0;5946.358819871753;6005.822408070471;False
2019;7;6000.0;5940.0;5946.358819871753;6005.822408070471;False
2019;7;6010.0;5965.0;5946.358819871753;6005.822408070471;True
2019;7;6020.0;5970.0;5946.358819871753;6005.822408070471;False
2019;7;5960.0;5865.0;5946.358819871753;6005.822408070471;False
2019;7;6000.0;5870.0;5946.358819871753;6005.822408070471;False
2019;7;6040.0;5995.0;5946.358819871753;6005.822408070471;True
2019;7;6025.0;5980.0;5946.358819871753;6005.822408070471;False
2019;7;6030.0;5995.0;5946.358819871753;6005.822408070471;False
2019;7;6115.0;6035.0;5946.358819871753;6005.822408070471;False
2019;7;6105.0;6070.0;5946.358819871753;6005.822408070471;False
2019;7;6150.0;6045.0;5946.358819871753;6005.822408070471;False
2019;7;6170.0;6055.0;5946.358819871753;6005.822408070471;False
2019;7;6210.0;6150.0;5946.358819871753;6005.822408070471;False
2019;7;6290.0;6200.0;5946.358819871753;6005.822408070471;False
2019;7;6290.0;6205.0;5946.358819871753;6005.822408070471;False
2019;7;6265.0;6165.0;5946.358819871753;6005.822408070471;False
2019;7;6275.0;6200.0;5946.358819871753;6005.822408070471;False
2019;7;6250.0;6190.0;5946.358819871753;6005.822408070471;False
2019;7;6230.0;6160.0;5946.358819871753;6005.822408070471;False
2019;7;6250.0;6190.0;5946.358819871753;6005.822408070471;False
2019;7;6240.0;6180.0;5946.358819871753;6005.822408070471;False
2019;8;6270.0;6185.0;6147.573444463591;6209.049178908227;False
2019;8;6205.0;6160.0;6147.573444463591;6209.049178908227;False
2019;8;6215.0;6000.0;6147.573444463591;6209.049178908227;False
2019;8;5955.0;5765.0;6147.573444463591;6209.049178908227;False
2019;8;6050.0;5905.0;6147.573444463591;6209.049178908227;False
2019;8;6080.0;5980.0;6147.573444463591;6209.049178908227;False
2019;8;6120.0;6055.0;6147.573444463591;6209.049178908227;False
2019;8;6080.0;6000.0;6147.573444463591;6209.049178908227;False
2019;8;6040.0;6000.0;6147.573444463591;6209.049178908227;False
2019;8;6060.0;5980.0;6147.573444463591;6209.049178908227;False
2019;8;6000.0;5860.0;6147.573444463591;6209.049178908227;False
2019;8;6040.0;5960.0;6147.573444463591;6209.049178908227;False
2019;8;6030.0;5965.0;6147.573444463591;6209.049178908227;False
2019;8;6035.0;5985.0;6147.573444463591;6209.049178908227;False
2019;8;6005.0;5975.0;6147.573444463591;6209.049178908227;False
2019;8;6000.0;5920.0;6147.573444463591;6209.049178908227;False
2019;8;5995.0;5905.0;6147.573444463591;6209.049178908227;False
2019;8;6000.0;5860.0;6147.573444463591;6209.049178908227;False
2019;8;6040.0;5950.0;6147.573444463591;6209.049178908227;False
2019;8;6020.0;5985.0;6147.573444463591;6209.049178908227;False
2019;8;6025.0;5985.0;6147.573444463591;6209.049178908227;False
2019;8;6100.0;6005.0;6147.573444463591;6209.049178908227;False
2019;9;6100.0;6000.0;5970.037890208508;6029.738269110593;True
2019;9;6055.0;6000.0;5970.037890208508;6029.738269110593;False
2019;9;6060.0;6005.0;5970.037890208508;6029.738269110593;False
2019;9;6085.0;6015.0;5970.037890208508;6029.738269110593;False
2019;9;6060.0;6025.0;5970.037890208508;6029.738269110593;False
2019;9;6055.0;5980.0;5970.037890208508;6029.738269110593;False
2019;9;6055.0;5985.0;5970.037890208508;6029.738269110593;False
2019;9;6100.0;6010.0;5970.037890208508;6029.738269110593;False
2019;9;6105.0;6010.0;5970.037890208508;6029.738269110593;False
2019;9;6090.0;6010.0;5970.037890208508;6029.738269110593;False
2019;9;6015.0;5985.0;5970.037890208508;6029.738269110593;False
2019;9;6035.0;5985.0;5970.037890208508;6029.738269110593;False
2019;9;6040.0;5990.0;5970.037890208508;6029.738269110593;False
2019;9;6045.0;6000.0;5970.037890208508;6029.738269110593;False
2019;9;6050.0;5990.0;5970.037890208508;6029.738269110593;False
2019;9;6030.0;6000.0;5970.037890208508;6029.738269110593;False
2019;9;6000.0;5940.0;5970.037890208508;6029.738269110593;False
2019;9;5935.0;5780.0;5970.037890208508;6029.738269110593;False
2019;9;6060.0;5970.0;5970.037890208508;6029.738269110593;True
2019;9;6075.0;6000.0;5970.037890208508;6029.738269110593;False
2019;9;6070.0;6005.0;5970.037890208508;6029.738269110593;False
2019;10;6065.0;6010.0;6157.918945521544;6219.4981349767595;False
2019;10;6070.0;6010.0;6157.918945521544;6219.4981349767595;False
2019;10;6045.0;5950.0;6157.918945521544;6219.4981349767595;False
2019;10;6065.0;5980.0;6157.918945521544;6219.4981349767595;False
2019;10;6080.0;6050.0;6157.918945521544;6219.4981349767595;False
2019;10;6100.0;6015.0;6157.918945521544;6219.4981349767595;False
2019;10;6100.0;6050.0;6157.918945521544;6219.4981349767595;False
2019;10;6110.0;6020.0;6157.918945521544;6219.4981349767595;False
2019;10;6155.0;6080.0;6157.918945521544;6219.4981349767595;False
2019;10;6200.0;6130.0;6157.918945521544;6219.4981349767595;False
2019;10;6190.0;6145.0;6157.918945521544;6219.4981349767595;False
2019;10;6215.0;6175.0;6157.918945521544;6219.4981349767595;False
2019;10;6210.0;6105.0;6157.918945521544;6219.4981349767595;False
2019;10;6170.0;6140.0;6157.918945521544;6219.4981349767595;False
2019;10;6255.0;6185.0;6157.918945521544;6219.4981349767595;True
2019;10;6300.0;6225.0;6157.918945521544;6219.4981349767595;False
2019;10;6305.0;6260.0;6157.918945521544;6219.4981349767595;False
2019;10;6320.0;6270.0;6157.918945521544;6219.4981349767595;False
2019;10;6325.0;6175.0;6157.918945521544;6219.4981349767595;False
2019;10;6250.0;6200.0;6157.918945521544;6219.4981349767595;False
2019;10;6240.0;6150.0;6157.918945521544;6219.4981349767595;False
2019;10;6285.0;6200.0;6157.918945521544;6219.4981349767595;True
2019;10;6300.0;6250.0;6157.918945521544;6219.4981349767595;False
2019;11;6325.0;6275.0;6163.849553357655;6225.488048891232;False
2019;11;6380.0;6260.0;6163.849553357655;6225.488048891232;False
2019;11;6360.0;6270.0;6163.849553357655;6225.488048891232;False
2019;11;6380.0;6295.0;6163.849553357655;6225.488048891232;False
2019;11;6335.0;6250.0;6163.849553357655;6225.488048891232;False
2019;11;6315.0;6250.0;6163.849553357655;6225.488048891232;False
2019;11;6340.0;6265.0;6163.849553357655;6225.488048891232;False
2019;11;6280.0;6220.0;6163.849553357655;6225.488048891232;False
2019;11;6285.0;6265.0;6163.849553357655;6225.488048891232;False
2019;11;6280.0;6210.0;6163.849553357655;6225.488048891232;False
2019;11;6290.0;6255.0;6163.849553357655;6225.488048891232;False
2019;11;6285.0;6210.0;6163.849553357655;6225.488048891232;False
2019;11;6350.0;6300.0;6163.849553357655;6225.488048891232;False
2019;11;6350.0;6255.0;6163.849553357655;6225.488048891232;False
2019;11;6350.0;6300.0;6163.849553357655;6225.488048891232;False
2019;11;6310.0;6270.0;6163.849553357655;6225.488048891232;False
2019;11;6335.0;6275.0;6163.849553357655;6225.488048891232;False
2019;11;6330.0;6270.0;6163.849553357655;6225.488048891232;False
2019;11;6300.0;6240.0;6163.849553357655;6225.488048891232;False
2019;11;6295.0;6245.0;6163.849553357655;6225.488048891232;False
2019;11;6295.0;6225.0;6163.849553357655;6225.488048891232;False
2019;12;6425.0;6270.0;6310.667724895851;6373.77440214481;False
2019;12;6420.0;6345.0;6310.667724895851;6373.77440214481;True
2019;12;6400.0;6355.0;6310.667724895851;6373.77440214481;False
2019;12;6385.0;6330.0;6310.667724895851;6373.77440214481;False
2019;12;6395.0;6320.0;6310.667724895851;6373.77440214481;False
2019;12;6395.0;6360.0;6310.667724895851;6373.77440214481;False
2019;12;6400.0;6360.0;6310.667724895851;6373.77440214481;False
2019;12;6385.0;6350.0;6310.667724895851;6373.77440214481;False
2019;12;6405.0;6340.0;6310.667724895851;6373.77440214481;False
2019;12;6420.0;6350.0;6310.667724895851;6373.77440214481;False
2019;12;6395.0;6340.0;6310.667724895851;6373.77440214481;False
2019;12;6500.0;6365.0;6310.667724895851;6373.77440214481;False
2019;12;6800.0;6440.0;6310.667724895851;6373.77440214481;False
2019;12;6720.0;6590.0;6310.667724895851;6373.77440214481;False
2019;12;6740.0;6610.0;6310.667724895851;6373.77440214481;False
2019;12;6730.0;6650.0;6310.667724895851;6373.77440214481;False
2019;12;6725.0;6660.0;6310.667724895851;6373.77440214481;False
2019;12;6700.0;6670.0;6310.667724895851;6373.77440214481;False
2019;12;6720.0;6670.0;6310.667724895851;6373.77440214481;False
2020;1;6780.0;6680.0;6746.92523602869;6814.394488388977;False
2020;1;6800.0;6725.0;6746.92523602869;6814.394488388977;False
2020;1;6750.0;6690.0;6746.92523602869;6814.394488388977;False
2020;1;6770.0;6730.0;6746.92523602869;6814.394488388977;False
2020;1;6745.0;6670.0;6746.92523602869;6814.394488388977;False
2020;1;6755.0;6730.0;6746.92523602869;6814.394488388977;False
2020;1;6825.0;6710.0;6746.92523602869;6814.394488388977;True
2020;1;6760.0;6735.0;6746.92523602869;6814.394488388977;False
2020;1;6885.0;6740.0;6746.92523602869;6814.394488388977;True
2020;1;7060.0;6800.0;6746.92523602869;6814.394488388977;False
2020;1;6890.0;6795.0;6746.92523602869;6814.394488388977;False
2020;1;6890.0;6800.0;6746.92523602869;6814.394488388977;False
2020;1;6975.0;6830.0;6746.92523602869;6814.394488388977;False
2020;1;6895.0;6825.0;6746.92523602869;6814.394488388977;False
2020;1;6895.0;6835.0;6746.92523602869;6814.394488388977;False
2020;1;6895.0;6830.0;6746.92523602869;6814.394488388977;False
2020;1;6880.0;6810.0;6746.92523602869;6814.394488388977;False
2020;1;6940.0;6815.0;6746.92523602869;6814.394488388977;False
2020;1;6845.0;6755.0;6746.92523602869;6814.394488388977;False
2020;1;6845.0;6770.0;6746.92523602869;6814.394488388977;False
2020;1;6845.0;6730.0;6746.92523602869;6814.394488388977;False
2020;1;6805.0;6480.0;6746.92523602869;6814.394488388977;False
2020;2;6585.0;6370.0;6893.249714369288;6962.182211512981;False
2020;2;6620.0;6520.0;6893.249714369288;6962.182211512981;False
2020;2;6780.0;6650.0;6893.249714369288;6962.182211512981;False
2020;2;6780.0;6680.0;6893.249714369288;6962.182211512981;False
2020;2;6780.0;6705.0;6893.249714369288;6962.182211512981;False
2020;2;6785.0;6630.0;6893.249714369288;6962.182211512981;False
2020;2;6785.0;6745.0;6893.249714369288;6962.182211512981;False
2020;2;6800.0;6760.0;6893.249714369288;6962.182211512981;False
2020;2;6820.0;6740.0;6893.249714369288;6962.182211512981;False
2020;2;6795.0;6675.0;6893.249714369288;6962.182211512981;False
2020;2;6750.0;6680.0;6893.249714369288;6962.182211512981;False
2020;2;6720.0;6670.0;6893.249714369288;6962.182211512981;False
2020;2;6760.0;6665.0;6893.249714369288;6962.182211512981;False
2020;2;6695.0;6565.0;6893.249714369288;6962.182211512981;False
2020;2;6660.0;6595.0;6893.249714369288;6962.182211512981;False
2020;2;6600.0;6510.0;6893.249714369288;6962.182211512981;False
2020;2;6560.0;6510.0;6893.249714369288;6962.182211512981;False
2020;2;6535.0;6420.0;6893.249714369288;6962.182211512981;False
2020;2;6475.0;6200.0;6893.249714369288;6962.182211512981;False
2020;2;6290.0;6035.0;6893.249714369288;6962.182211512981;False
2020;4;5750.0;5425.0;6780.357279452835;6848.160852247363;False
2020;4;5470.0;5360.0;6780.357279452835;6848.160852247363;False
2020;4;5530.0;5365.0;6780.357279452835;6848.160852247363;False
2020;4;5740.0;5495.0;6780.357279452835;6848.160852247363;False
2020;4;6100.0;5580.0;6780.357279452835;6848.160852247363;False
2020;4;5660.0;5480.0;6780.357279452835;6848.160852247363;False
2020;4;5695.0;5500.0;6780.357279452835;6848.160852247363;False
2020;4;5615.0;5480.0;6780.357279452835;6848.160852247363;False
2020;4;5590.0;5445.0;6780.357279452835;6848.160852247363;False
2020;4;5630.0;5445.0;6780.357279452835;6848.160852247363;False
2020;4;5520.0;5185.0;6780.357279452835;6848.160852247363;False
2020;4;5445.0;5280.0;6780.357279452835;6848.160852247363;False
2020;4;5500.0;5330.0;6780.357279452835;6848.160852247363;False
2020;4;5355.0;5160.0;6780.357279452835;6848.160852247363;False
2020;4;5235.0;5045.0;6780.357279452835;6848.160852247363;False
2020;4;5245.0;5120.0;6780.357279452835;6848.160852247363;False
2020;4;5140.0;4920.0;6780.357279452835;6848.160852247363;False
2020;4;5020.0;4855.0;6780.357279452835;6848.160852247363;False
2020;4;4975.0;4805.0;6780.357279452835;6848.160852247363;False
2020;4;4850.0;4800.0;6780.357279452835;6848.160852247363;False
2020;4;5250.0;4880.0;6780.357279452835;6848.160852247363;False
